Year,AK,AL,AR,AZ,CA,CO,CT,DE,FL,GA,HI,IA,ID,IL,IN,KS,KY,LA,MA,MD,ME,MI,MN,MO,MS,MT,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VA,VT,WA,WI,WV,WY
1942,16.67,49.43,49.2,40.1,40.3,28.23,38.83,43.47,55.9,49.6,-999.0,38.73,27.93,42.27,41.53,41.4,43.8,54.47,37.47,43.3,31.5,33.83,32.1,43.7,51.0,28.9,46.8,30.6,35.83,33.37,40.73,34.53,31.57,36.17,40.07,47.33,32.83,38.23,38.97,49.9,33.4,45.3,50.67,31.13,43.5,33.3,34.63,33.87,39.9,26.03
1943,16.2,50.5,48.47,44.27,44.07,29.3,33.57,40.13,57.2,50.23,-999.0,32.97,28.3,37.8,37.27,38.5,42.17,55.47,32.37,39.8,24.63,27.17,24.8,40.53,51.6,25.53,45.07,24.67,31.87,26.8,36.7,36.77,36.0,29.77,36.17,46.07,33.23,33.47,34.4,49.13,28.1,44.6,51.13,34.7,41.17,26.27,33.33,26.8,37.07,25.4
1944,14.63,51.0,49.17,40.2,40.53,27.5,34.83,41.7,58.93,50.87,-999.0,35.93,28.13,40.57,39.97,39.37,43.93,55.83,33.3,41.7,25.47,30.07,27.97,42.17,52.2,27.27,45.93,26.5,33.4,27.1,38.23,33.67,31.73,31.03,38.53,46.1,32.07,35.8,35.9,49.63,30.27,45.77,50.2,31.67,42.47,26.7,33.87,30.37,39.3,25.77
1945,12.33,53.33,50.83,40.13,40.37,27.6,38.63,44.37,59.6,53.17,-999.0,37.13,28.27,42.53,42.03,40.33,45.87,57.6,37.47,43.87,30.27,32.83,29.1,44.13,53.8,26.83,49.03,27.47,33.7,32.27,41.47,34.27,31.43,35.5,40.43,47.3,33.33,38.37,39.6,53.1,30.27,48.0,52.17,31.5,44.83,32.5,34.3,31.97,40.77,24.8
1946,11.57,53.2,51.7,43.23,42.23,30.97,36.23,43.4,59.2,52.77,-999.0,39.73,30.43,43.8,42.87,43.53,47.1,57.3,35.27,43.07,29.27,32.7,32.5,46.47,53.9,30.63,48.17,31.97,37.6,30.57,40.17,37.03,34.03,33.67,40.7,49.4,33.77,37.23,37.3,52.0,34.9,48.7,53.13,34.8,44.5,30.1,35.27,33.5,41.53,28.63
1947,16.0,49.17,46.23,43.2,44.4,29.1,34.07,39.9,58.43,49.53,-999.0,33.27,31.27,37.4,36.4,38.03,40.37,54.27,33.43,39.27,26.37,27.8,26.23,39.6,49.87,27.1,44.4,25.9,31.97,28.67,37.17,35.6,35.47,30.9,35.83,44.6,35.23,33.93,35.43,48.77,28.8,42.57,49.67,34.93,40.03,28.17,36.47,28.13,36.53,26.4
1948,12.83,53.13,49.87,40.37,39.77,27.87,35.1,42.57,61.27,53.53,-999.0,35.83,28.3,40.8,40.3,40.1,44.97,56.97,33.73,42.27,25.53,29.7,27.93,43.1,53.8,27.03,48.33,25.63,34.2,28.2,39.1,35.67,30.9,31.63,39.3,47.07,32.1,36.57,35.9,52.43,31.23,47.37,52.3,31.17,44.3,27.37,33.4,29.83,41.3,25.5
1949,14.43,50.3,48.9,41.87,42.63,30.7,36.1,42.0,57.83,49.97,-999.0,36.67,30.97,39.93,39.2,41.9,42.47,55.37,35.47,41.37,28.53,30.67,29.13,42.77,51.87,29.0,45.77,29.1,36.07,30.67,39.33,36.07,34.67,32.5,37.8,47.47,34.7,35.33,37.53,49.43,32.67,45.1,52.13,34.6,41.73,29.67,35.37,30.8,38.37,28.6
1950,17.03,49.6,47.5,41.93,42.0,27.4,32.63,38.93,56.1,49.1,-999.0,32.53,27.37,38.0,37.37,37.57,41.3,54.37,31.43,38.7,25.27,26.6,24.0,40.43,50.6,25.03,44.9,23.6,30.27,26.3,36.03,34.97,32.33,28.53,35.63,45.3,31.23,32.77,33.7,48.47,26.37,44.2,51.27,31.5,40.2,25.3,32.7,26.33,37.2,23.9
1951,14.0,49.7,46.77,41.9,42.0,28.27,36.63,40.87,56.93,49.5,-999.0,33.63,27.8,38.8,38.77,38.0,41.7,54.07,35.97,40.7,30.13,32.03,27.0,40.23,50.83,23.13,44.87,23.4,31.33,31.2,39.43,35.2,33.43,33.8,37.8,44.77,31.7,36.1,37.9,48.67,27.0,44.23,50.8,32.73,41.33,31.23,32.23,30.43,38.9,24.13
