Year,AK,AL,AR,AZ,CA,CO,CT,DE,FL,GA,HI,IA,ID,IL,IN,KS,KY,LA,MA,MD,ME,MI,MN,MO,MS,MT,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VA,VT,WA,WI,WV,WY
1957,8.87,63.93,54.47,57.17,53.9,39.57,37.5,45.87,74.73,65.0,-999.0,32.03,31.33,37.83,39.27,44.13,48.43,66.6,36.23,45.5,25.8,28.97,20.97,43.27,62.9,27.03,56.63,19.87,38.13,30.6,41.87,52.83,44.23,32.17,39.33,51.33,38.07,37.67,38.63,62.7,29.7,53.43,62.53,38.63,50.07,29.17,33.53,25.13,45.23,32.0
1958,9.17,53.13,50.77,57.43,54.9,41.73,35.8,41.07,63.97,54.07,-999.0,31.23,35.87,35.87,36.7,44.8,42.07,58.5,35.43,40.43,28.77,28.77,24.57,41.37,54.3,36.07,48.2,26.67,39.4,30.73,38.1,50.43,46.53,30.2,35.63,51.1,43.37,33.67,37.57,52.9,35.17,45.3,58.07,42.17,43.0,28.3,42.23,26.1,37.77,36.17
1959,12.03,56.43,50.1,58.67,56.57,39.6,33.83,41.77,70.03,58.07,-999.0,27.5,35.67,33.73,35.13,40.7,44.17,59.63,32.3,41.6,22.43,24.07,17.03,40.37,56.17,27.47,50.93,16.4,34.9,26.23,38.07,52.03,46.53,27.33,35.17,49.03,42.97,33.1,34.73,56.0,26.6,48.2,57.77,42.63,45.53,23.5,37.7,20.5,40.47,31.7
1960,11.83,55.73,49.77,51.4,52.93,35.33,38.3,45.13,68.53,57.73,-999.0,30.57,30.83,36.87,38.17,39.8,43.83,58.57,37.2,44.23,28.73,30.23,24.1,41.17,54.77,29.83,51.63,22.33,33.27,32.0,41.8,45.8,40.57,31.73,37.87,48.17,38.6,36.73,39.4,55.93,28.8,47.5,56.9,35.47,46.43,29.63,36.43,28.0,41.37,30.5
1961,14.53,55.83,50.6,55.9,55.67,39.43,34.53,40.47,68.1,57.3,-999.0,32.97,35.67,37.17,36.63,44.73,43.53,59.03,33.27,40.0,24.7,28.57,23.27,43.03,55.8,35.57,50.53,24.5,40.13,28.67,37.1,46.97,46.63,28.9,35.43,49.93,42.97,32.87,34.97,55.47,31.67,47.97,56.13,41.83,44.17,26.27,39.2,27.47,38.9,34.27
1962,9.73,59.47,51.67,52.63,51.83,35.73,34.87,41.9,72.53,60.73,-999.0,25.5,29.93,33.8,35.47,39.9,45.63,63.17,33.67,41.1,25.0,25.43,16.83,39.47,59.1,26.83,52.2,17.07,33.63,28.23,38.4,48.57,40.47,29.5,35.7,49.63,38.53,34.33,35.67,58.2,26.6,50.3,60.77,35.87,45.27,26.67,37.3,21.37,41.83,27.23
1963,14.33,53.33,49.2,56.77,56.9,39.4,33.23,38.9,67.0,55.13,-999.0,26.4,35.83,31.03,31.77,42.7,40.03,57.97,32.57,38.33,24.97,22.67,18.0,38.4,53.47,32.13,47.47,21.63,35.53,27.83,36.03,49.23,48.07,27.33,31.33,49.97,43.7,30.73,35.1,52.73,30.17,44.47,57.97,40.83,41.7,25.4,39.17,19.57,36.43,33.57
1964,11.97,51.97,49.37,54.0,53.87,36.13,34.23,41.1,65.33,53.47,-999.0,32.27,30.13,35.1,35.2,42.9,41.4,56.33,33.17,40.4,25.23,29.47,23.4,41.27,52.27,32.33,48.2,25.0,36.97,27.93,37.87,46.37,42.5,28.87,34.17,48.83,40.67,32.77,35.07,52.33,32.1,44.87,55.67,36.57,42.67,26.03,38.67,26.57,37.0,29.63
1965,2.47,58.63,53.33,55.33,54.33,38.47,34.9,44.33,70.97,59.87,-999.0,28.43,33.9,36.77,37.87,43.87,46.6,62.43,33.73,43.9,24.4,27.33,16.27,43.03,58.4,26.8,52.77,13.93,36.77,28.07,39.37,49.37,44.8,30.13,37.93,51.77,40.73,35.43,35.97,57.97,26.3,50.43,60.07,39.4,47.33,26.73,36.63,22.33,42.93,31.9
1966,7.8,55.37,50.13,51.4,50.93,36.33,36.77,42.33,67.77,56.3,-999.0,31.47,33.43,37.37,37.6,42.0,43.43,58.27,35.53,41.97,27.37,29.6,18.73,42.7,55.33,28.73,49.7,17.37,34.47,30.43,39.7,46.0,40.47,30.7,36.57,49.33,39.93,35.07,37.63,54.77,26.67,47.37,56.53,36.77,44.5,28.37,38.07,25.03,39.6,31.43
1967,8.93,56.27,51.87,57.03,54.77,39.63,37.03,43.87,69.63,58.03,-999.0,31.27,35.2,37.4,37.4,45.1,44.77,59.63,35.93,43.17,26.53,28.27,19.37,43.4,55.87,32.6,51.0,21.17,38.5,30.33,40.53,51.2,44.07,31.37,37.2,52.6,43.17,35.73,38.4,56.0,31.23,48.3,60.77,38.1,45.63,28.53,41.97,24.37,41.2,32.87
1968,10.53,55.2,48.87,53.07,53.73,36.7,34.13,41.5,69.07,56.8,-999.0,31.2,33.33,35.27,35.8,43.0,42.67,58.37,33.07,40.7,23.73,28.03,21.07,40.17,54.67,29.97,49.93,20.2,35.8,27.23,38.07,47.07,43.63,28.0,35.33,48.23,41.9,33.27,35.63,54.93,29.2,46.67,55.7,36.03,44.0,24.7,40.0,25.47,38.8,30.4
1969,5.33,54.93,50.37,53.93,49.77,39.17,33.77,40.37,67.87,55.77,-999.0,27.23,31.57,34.77,35.6,39.3,42.73,60.1,33.1,39.63,26.87,28.5,17.97,39.73,55.7,20.77,48.2,13.67,30.13,28.83,37.33,50.47,40.83,29.03,35.67,49.87,36.7,33.47,35.2,53.57,22.43,46.3,60.6,37.7,42.43,26.77,31.83,24.47,38.4,30.77
1970,13.77,53.77,48.97,57.57,55.87,41.27,33.1,40.0,65.83,55.0,-999.0,27.93,36.37,32.87,33.23,44.17,39.83,59.2,32.37,39.1,24.97,26.53,19.03,39.37,54.23,31.23,48.63,20.3,37.9,27.3,36.67,50.93,46.1,26.6,32.47,49.9,43.07,31.1,34.77,53.9,28.93,44.23,58.97,42.5,42.13,24.27,38.8,23.17,35.97,35.03
1971,3.53,58.53,53.1,56.3,52.77,39.13,33.67,42.5,71.57,59.9,-999.0,27.87,32.8,36.33,36.83,42.57,45.13,63.67,32.27,41.63,21.83,27.17,17.43,41.83,58.9,27.5,52.2,16.73,35.17,26.33,38.57,51.67,43.0,28.13,36.7,52.3,40.37,34.07,34.73,57.77,24.7,49.43,64.53,39.1,45.47,24.53,37.87,22.57,40.77,30.87
1972,6.77,60.9,54.63,55.9,51.97,39.6,37.9,46.33,73.4,61.47,-999.0,28.67,30.97,38.0,39.47,43.93,48.53,64.77,36.57,45.73,25.67,28.8,16.57,43.73,61.0,24.77,55.4,15.57,37.17,30.57,42.3,50.93,41.33,32.03,39.77,51.73,38.73,37.57,39.3,60.1,25.0,52.53,62.27,39.4,49.2,28.87,35.4,23.0,44.67,29.87
1973,8.97,56.57,48.57,51.23,50.57,33.47,37.37,45.37,69.6,58.57,-999.0,29.1,30.67,36.53,37.83,39.53,44.9,58.47,36.07,44.63,25.77,29.2,20.93,39.7,55.5,29.37,52.23,22.53,33.67,30.33,41.9,45.9,38.93,31.97,38.33,45.77,38.5,37.4,38.8,56.97,29.07,48.03,55.47,31.8,47.5,28.57,36.73,25.53,42.93,27.37
1974,5.63,60.77,52.33,55.57,53.27,36.3,38.4,46.2,72.97,62.97,-999.0,29.13,32.97,36.47,37.97,42.37,47.37,63.17,37.47,45.4,28.03,28.03,19.63,42.03,59.37,31.9,55.9,19.57,35.6,31.67,42.37,50.57,42.63,31.47,38.6,52.07,40.4,37.5,40.13,61.53,30.9,51.3,62.4,36.07,49.37,29.07,38.57,24.67,44.63,31.77
1975,5.3,60.1,52.47,53.6,52.83,36.43,38.67,47.07,73.03,61.07,-999.0,29.87,31.5,36.8,38.33,41.87,46.9,63.4,37.23,45.67,27.93,30.77,22.93,41.2,59.97,29.8,54.57,23.57,35.57,31.97,43.23,46.83,41.63,33.17,38.27,49.13,40.17,37.4,39.8,59.2,29.73,50.9,59.4,37.0,48.6,30.53,37.33,27.2,43.07,30.17
1976,5.63,58.83,55.2,57.13,56.4,41.23,37.43,46.5,70.2,60.47,-999.0,35.9,34.03,39.87,40.03,49.8,47.27,62.97,36.47,45.53,26.2,30.07,23.73,46.27,59.3,34.0,54.8,25.97,39.73,30.07,42.23,52.5,46.33,31.57,39.67,56.7,42.07,37.2,39.17,59.53,33.9,51.2,64.03,40.33,48.8,27.97,39.2,27.37,44.07,33.83
1977,18.87,52.3,48.47,56.43,56.83,40.67,31.9,39.1,65.43,53.4,-999.0,28.37,35.13,30.57,30.23,44.53,38.83,57.27,30.9,38.5,22.73,22.87,17.07,38.07,52.83,32.87,47.03,20.33,38.8,25.73,35.7,48.6,46.53,26.03,29.97,50.3,42.77,29.93,33.2,52.07,29.43,43.77,57.2,41.7,41.47,23.97,38.8,19.77,35.23,34.3
1978,14.1,50.23,43.13,56.17,54.7,37.37,32.7,38.2,64.57,52.23,-999.0,22.27,34.9,28.1,28.67,35.0,35.7,53.6,32.03,36.97,24.37,24.97,14.8,33.0,49.7,22.9,45.67,11.07,27.77,26.73,35.8,49.57,44.93,26.4,29.23,42.07,42.2,29.93,34.4,50.97,18.4,40.47,54.47,40.9,39.7,24.5,38.33,21.0,34.2,29.73
1979,11.7,53.47,44.43,50.03,50.27,31.67,33.67,40.97,68.9,56.13,-999.0,20.53,27.1,28.3,30.8,34.23,39.7,56.33,32.57,39.7,24.43,23.17,12.4,34.0,52.43,19.67,49.83,10.1,25.13,27.0,37.63,44.9,38.03,26.97,31.53,42.17,35.27,31.4,35.67,55.33,18.5,44.13,54.1,31.3,42.87,24.8,32.17,18.27,37.23,22.7
1980,10.47,56.03,50.73,56.93,56.33,38.67,37.17,42.53,68.37,57.07,-999.0,31.57,35.0,35.77,36.23,42.2,43.0,59.93,36.1,42.0,27.13,29.53,22.83,41.2,55.77,32.23,50.5,24.37,37.07,30.6,40.33,51.07,46.2,31.07,35.7,50.4,41.83,35.3,38.37,55.2,33.13,47.2,59.9,40.4,45.13,28.8,36.87,26.57,39.8,32.83
1981,13.8,56.57,52.5,60.83,57.73,46.53,35.77,42.87,67.4,57.53,-999.0,35.1,37.67,38.33,37.17,48.7,44.43,60.13,34.5,42.4,26.0,28.4,25.07,44.57,56.77,36.1,50.83,27.2,43.1,29.4,39.53,54.77,48.87,30.27,35.6,54.17,43.63,34.7,36.63,55.97,36.03,48.67,60.5,45.0,45.7,27.53,41.17,27.23,40.13,39.8
1982,9.77,55.83,48.6,56.3,54.27,39.1,33.7,40.3,71.53,57.2,-999.0,25.53,31.83,31.57,32.63,40.17,42.17,60.23,32.43,39.53,23.97,26.07,16.0,37.83,55.6,26.2,49.1,14.67,33.53,26.97,37.43,51.13,44.1,28.13,33.47,48.83,39.73,32.27,35.17,54.8,24.53,46.17,60.23,39.4,42.43,25.4,37.17,22.03,38.7,32.33
1983,11.8,56.83,51.7,54.4,53.3,40.1,39.53,45.6,69.1,57.7,-999.0,34.37,34.87,40.87,42.0,43.47,47.23,60.5,38.83,45.07,30.37,33.73,26.4,44.57,56.93,35.67,51.57,29.0,39.5,34.07,43.27,47.3,43.23,35.37,41.67,49.7,41.9,39.47,40.3,55.93,36.93,49.93,57.87,39.37,46.93,32.27,40.47,30.37,44.17,34.9
1984,8.4,55.13,46.8,56.6,55.37,33.3,37.23,43.03,68.63,57.03,-999.0,27.27,28.43,33.13,33.97,38.27,42.37,57.27,36.43,41.83,27.77,27.3,19.4,38.43,53.7,28.93,51.4,21.23,30.83,31.1,40.2,48.73,41.77,31.2,35.07,46.5,38.17,34.63,39.03,56.13,26.9,46.43,55.97,33.87,45.23,29.4,36.17,23.93,40.3,26.87
1985,15.23,57.13,49.6,52.57,52.5,35.97,37.9,44.87,71.1,59.8,-999.0,29.47,27.5,35.0,36.1,39.3,42.87,60.27,36.57,44.4,26.57,28.33,19.77,39.47,56.0,25.17,52.37,18.67,33.9,30.6,41.73,46.77,39.2,31.8,36.47,47.43,36.87,36.53,38.67,58.1,27.1,47.2,57.23,34.6,47.03,28.7,33.0,24.47,41.07,27.97
1986,17.97,57.87,53.5,59.6,56.63,41.63,35.1,42.1,70.03,59.3,-999.0,27.3,32.4,34.7,35.53,46.13,44.33,62.33,34.47,41.33,26.37,26.4,18.5,41.93,58.37,31.3,51.87,21.33,36.97,28.97,38.73,53.47,46.47,29.13,35.23,53.0,40.67,33.77,37.17,57.77,27.3,49.07,62.33,41.0,44.9,26.73,36.33,22.33,39.7,32.77
1987,17.57,55.33,50.87,54.17,54.17,39.33,37.07,42.03,69.67,56.4,-999.0,37.0,34.3,39.0,38.17,45.6,44.2,58.77,35.83,42.1,26.2,32.6,30.13,43.63,55.27,36.43,50.2,31.2,42.9,29.87,40.13,47.2,43.33,31.03,37.93,49.93,40.8,35.67,38.23,55.03,39.27,47.83,57.7,38.93,44.83,27.63,38.4,31.27,40.6,33.9
1988,13.87,56.73,50.03,54.67,54.37,35.73,37.07,43.83,68.83,57.63,-999.0,29.8,33.87,35.83,36.63,41.63,44.4,59.87,36.2,42.7,27.97,29.1,20.5,41.13,56.33,32.7,50.27,24.33,35.0,31.27,40.47,48.27,41.77,32.07,37.37,48.3,41.17,35.6,38.3,55.33,30.5,48.07,58.3,36.6,45.43,29.63,38.37,24.93,41.27,31.5
1989,11.53,59.8,51.53,55.03,52.57,37.23,38.17,45.7,73.47,62.2,-999.0,32.7,29.1,38.17,39.03,45.17,46.87,62.17,36.83,45.1,26.93,30.2,21.8,43.67,58.7,27.8,53.93,20.7,38.8,30.87,42.2,49.47,39.57,32.7,39.33,50.37,37.43,37.6,39.43,59.73,30.57,50.43,59.83,35.2,48.5,29.23,36.0,26.53,44.03,29.43
1990,6.87,58.63,53.93,55.77,54.93,38.6,37.4,46.0,71.8,60.73,-999.0,33.87,34.7,39.23,39.17,44.8,47.03,61.5,35.63,45.37,25.13,30.07,24.53,45.2,58.2,32.93,54.17,26.03,39.23,29.37,42.17,49.63,44.37,32.0,38.83,52.7,42.4,37.33,38.23,59.53,33.1,50.67,60.8,40.23,48.73,27.87,39.23,27.73,43.7,32.9
1991,11.03,59.17,51.97,55.3,56.27,38.33,41.47,49.37,72.8,60.53,-999.0,30.3,32.77,37.5,39.47,44.57,47.73,61.4,40.0,48.37,29.33,30.97,23.17,42.9,58.6,31.33,55.13,24.1,38.0,33.7,45.7,49.17,44.0,35.27,40.83,50.9,41.77,39.77,42.6,59.43,31.7,51.3,59.2,37.07,50.87,31.83,37.9,26.63,45.6,31.6
1992,9.87,59.53,54.43,53.67,55.13,39.83,39.4,47.63,70.9,60.9,-999.0,36.6,37.57,41.67,41.73,48.9,49.1,62.53,37.73,46.83,25.93,31.83,27.2,47.33,59.63,40.13,55.57,31.47,44.33,30.9,44.03,47.2,44.97,33.27,41.03,54.3,44.6,38.97,40.67,60.13,39.43,52.57,59.33,38.63,50.13,28.97,41.87,29.93,45.23,36.63
1993,12.93,57.23,50.03,52.17,50.5,34.77,36.4,44.47,71.03,57.83,-999.0,27.77,29.13,36.17,37.27,36.47,45.27,61.2,34.83,43.17,24.8,29.77,20.6,40.43,57.23,24.63,51.53,17.8,29.67,29.2,41.17,47.8,37.5,31.07,38.03,47.4,35.67,36.0,37.37,56.0,24.5,48.73,58.73,35.0,46.2,27.73,33.63,26.4,42.2,26.93
1994,14.1,56.27,50.6,56.57,54.67,39.43,33.57,41.03,69.97,57.77,-999.0,26.67,34.53,33.87,34.2,43.27,42.53,60.5,32.4,39.8,22.77,24.93,15.9,40.53,55.9,30.23,50.57,15.03,34.9,26.8,37.6,51.4,44.1,26.93,34.0,50.53,42.2,32.33,34.93,56.07,24.73,47.1,60.8,40.37,43.7,23.97,39.17,21.37,38.97,32.57
1995,12.47,58.33,53.13,56.9,54.73,42.87,39.83,46.3,69.87,58.83,-999.0,31.77,36.1,38.4,39.4,47.1,46.4,62.63,38.77,45.13,28.17,31.37,24.27,44.0,58.23,34.67,52.5,23.33,40.53,32.8,43.4,52.87,46.17,33.9,38.67,53.8,43.33,37.87,41.3,56.93,32.73,50.1,62.63,42.67,47.83,31.13,40.27,28.4,42.87,35.63
1996,9.13,56.57,51.93,59.83,56.27,41.7,34.87,41.87,69.5,58.23,-999.0,29.8,34.3,36.63,36.47,44.93,43.67,61.63,33.8,40.43,25.23,27.33,18.4,42.23,57.03,28.73,50.1,18.1,37.67,28.3,38.53,53.63,46.5,28.93,35.03,52.4,41.37,33.27,36.3,56.23,28.83,47.47,62.87,42.77,43.9,25.9,37.1,23.8,39.3,33.53
1997,11.97,59.13,52.53,56.07,54.83,38.53,40.43,47.33,72.53,60.87,-999.0,27.83,33.3,36.33,38.1,43.53,47.67,61.63,38.97,46.43,29.1,29.5,18.53,41.97,58.77,27.7,54.2,16.73,35.27,33.0,44.07,48.93,43.37,34.73,40.03,51.6,41.43,38.9,41.77,59.4,24.13,51.4,59.47,38.57,48.97,31.63,37.0,25.1,45.1,30.7
1998,11.77,57.4,52.4,53.23,52.03,38.63,41.4,48.97,69.87,59.27,-999.0,34.9,34.93,41.03,42.37,43.73,47.83,61.8,39.97,47.73,30.07,34.87,28.97,44.33,57.63,34.83,53.3,28.8,39.93,34.4,46.07,48.13,42.33,36.17,42.53,50.7,41.43,41.2,42.37,57.77,35.8,50.17,60.93,39.43,49.0,32.5,39.83,32.67,44.77,33.5
1999,6.4,61.97,55.73,59.63,54.43,43.0,41.43,49.33,73.97,63.2,-999.0,35.2,33.3,41.07,42.2,48.5,49.77,65.63,40.47,48.2,31.2,33.37,25.97,45.87,61.8,33.7,56.87,24.7,43.43,35.1,45.8,55.13,44.97,36.33,42.23,55.0,40.0,40.87,42.9,62.13,36.5,53.33,64.97,42.17,51.37,33.23,38.9,30.4,46.5,35.3
2000,11.67,60.9,56.07,59.37,55.97,43.07,39.03,47.33,71.37,61.17,-999.0,36.83,35.53,41.2,40.97,49.73,48.7,65.5,38.07,46.5,28.6,32.83,28.3,47.57,61.3,36.2,54.3,30.1,44.4,31.9,43.4,54.43,46.37,33.63,40.47,56.37,41.8,38.73,40.67,58.8,38.43,52.53,65.77,42.6,49.53,29.97,39.17,30.43,45.0,36.9
2001,21.43,55.47,47.47,55.87,54.3,38.5,36.47,43.3,70.47,57.43,-999.0,24.87,32.8,32.93,34.7,38.93,42.7,58.77,35.3,42.2,26.03,28.07,18.07,37.67,54.67,29.1,51.37,18.13,32.77,29.83,40.27,49.07,43.33,30.63,35.53,46.1,40.9,34.77,37.63,55.77,25.13,46.4,57.0,39.77,45.93,27.83,37.17,23.53,40.53,30.87
2002,13.23,59.7,54.07,56.83,54.8,39.83,44.2,51.6,72.07,62.13,-999.0,39.4,31.67,43.37,44.0,48.8,50.03,62.73,42.67,50.7,31.97,36.27,30.37,47.43,59.6,34.03,56.87,29.37,43.3,36.77,48.57,50.87,43.27,39.03,44.13,53.73,40.6,43.33,44.9,61.4,37.23,52.57,61.2,37.87,52.5,35.43,39.1,34.4,47.73,32.8
2003,19.3,55.5,49.37,57.53,56.4,40.87,33.27,40.73,68.93,56.93,-999.0,33.0,37.0,35.63,34.13,45.0,40.73,59.13,32.23,39.3,23.63,27.57,23.33,41.3,55.17,34.23,49.47,23.3,40.03,26.77,37.33,51.3,47.27,27.8,32.97,49.67,43.97,31.63,34.73,55.2,33.03,45.77,59.07,42.27,42.67,24.97,41.23,26.5,37.13,34.97
2004,11.7,55.57,51.4,55.13,53.13,39.87,35.33,43.03,69.03,56.7,-999.0,31.1,33.57,37.63,37.27,44.0,45.2,60.13,34.2,41.83,25.23,29.93,23.03,42.47,56.07,31.43,50.37,22.27,37.97,28.2,39.57,50.13,41.97,29.63,36.53,51.63,40.4,34.37,36.93,55.13,31.67,48.57,60.67,37.33,45.07,25.6,37.67,27.53,40.2,33.57
2005,14.83,59.6,54.23,55.07,54.2,41.93,37.57,45.77,70.6,60.4,-999.0,33.97,36.73,40.0,39.83,46.07,47.87,62.57,36.4,45.17,26.97,30.13,24.33,45.2,59.43,35.73,53.8,25.6,40.67,30.77,42.13,50.73,43.13,32.13,39.17,53.23,43.73,37.63,38.67,58.67,35.47,51.57,61.13,41.5,48.67,29.03,41.2,28.37,44.33,36.7
2006,13.9,58.6,54.0,60.4,56.6,41.57,39.53,47.5,70.4,59.73,-999.0,34.17,33.63,39.87,40.43,48.83,47.1,63.37,38.5,46.03,29.27,31.6,25.8,45.6,58.77,34.3,53.93,27.83,42.13,32.9,44.27,54.8,45.6,34.27,39.93,55.8,41.4,38.53,40.87,58.7,34.7,50.17,64.63,41.77,48.57,31.4,38.97,29.1,43.27,33.73
2007,13.43,58.8,51.8,55.63,55.1,36.47,39.37,47.0,71.8,61.07,-999.0,31.23,34.8,37.13,37.9,41.47,46.27,60.77,38.2,45.73,28.17,30.63,24.0,42.47,57.87,32.97,54.97,24.43,35.57,31.7,43.83,48.27,43.9,33.37,38.23,49.23,41.8,38.0,40.8,60.1,31.4,50.33,58.17,39.33,48.9,29.8,37.63,27.7,42.93,32.67
2008,10.57,59.57,52.53,53.6,52.43,35.73,38.33,47.5,73.17,61.57,-999.0,26.27,31.9,35.9,37.37,41.63,46.33,63.97,36.93,45.87,27.73,29.3,19.5,41.1,59.77,31.97,55.83,21.93,34.03,31.23,43.57,49.7,40.87,33.03,38.07,51.33,39.43,37.23,39.93,60.77,29.5,51.13,63.33,36.2,49.3,29.97,37.4,24.03,43.47,29.73
2009,11.1,59.5,53.3,57.53,55.0,41.43,37.13,46.1,71.0,60.57,-999.0,29.23,34.03,36.03,36.67,47.33,45.47,64.17,36.1,44.3,26.17,27.47,18.67,43.2,59.5,30.0,53.5,16.8,38.53,30.07,41.97,54.17,44.6,31.23,36.63,54.57,41.67,35.7,39.03,58.87,28.83,49.97,65.23,40.67,47.67,28.23,36.3,23.57,42.07,34.2
2010,13.93,51.9,45.67,53.4,53.7,35.8,36.5,41.57,65.8,53.73,-999.0,24.63,33.83,32.63,33.57,37.43,40.03,55.53,35.7,40.6,29.33,29.33,20.1,36.33,51.63,27.3,47.83,16.93,30.7,30.9,39.9,46.17,41.87,30.67,33.7,44.93,41.63,33.83,38.2,52.9,22.97,43.3,54.8,36.13,42.17,28.93,39.83,26.1,36.27,30.37
2011,10.73,55.2,50.27,56.63,54.7,39.23,35.47,42.23,67.63,55.83,-999.0,27.03,33.07,33.3,33.97,42.27,41.4,60.07,34.6,41.17,27.3,27.63,18.73,39.07,55.77,27.53,49.1,17.17,34.93,29.27,39.57,51.9,44.27,29.43,33.57,50.57,41.03,33.5,37.0,54.63,25.3,46.03,61.37,39.07,43.97,26.93,37.8,24.07,37.87,31.03
2012,9.97,61.6,55.07,56.77,57.2,39.77,43.8,51.37,73.33,63.2,-999.0,37.47,36.03,42.93,43.03,47.17,50.33,64.07,42.4,49.53,31.33,35.03,30.1,47.9,60.9,35.57,56.97,31.53,41.77,35.57,47.67,49.4,46.23,37.4,42.6,53.63,43.13,41.57,45.23,62.03,37.53,53.53,61.0,41.0,51.97,33.8,38.83,32.73,46.8,34.2
2013,11.67,60.2,53.83,53.97,54.2,37.97,39.23,47.43,73.83,62.1,-999.0,33.67,32.77,40.33,40.67,45.67,48.07,63.77,38.13,45.93,29.0,32.03,22.93,45.47,60.03,32.77,54.73,22.9,38.93,32.53,43.57,49.3,41.33,34.13,40.07,53.07,40.17,38.17,40.5,60.33,31.57,51.73,62.97,35.47,48.97,30.77,38.1,28.17,43.9,32.4
2014,17.2,55.57,48.7,59.93,59.93,38.6,35.73,44.2,71.37,58.27,-999.0,25.2,34.27,31.17,32.63,41.1,42.5,58.33,34.6,42.43,24.9,22.97,14.3,38.3,54.9,28.6,52.43,16.9,35.23,28.43,39.8,52.57,47.17,29.23,33.83,48.23,42.6,33.37,37.53,57.43,26.57,46.6,58.93,40.7,46.07,26.73,36.97,18.43,40.03,31.23
2015,17.8,55.8,48.77,59.47,59.67,41.8,33.93,41.53,69.77,57.57,-999.0,29.7,39.23,34.17,34.4,43.97,41.7,59.73,32.83,40.47,23.77,25.83,21.63,40.47,55.8,35.27,50.1,23.7,38.6,27.07,38.17,51.53,49.87,27.57,33.83,49.87,46.47,32.6,35.6,55.67,32.97,45.83,58.5,44.57,44.1,24.93,42.83,23.63,38.77,36.97
2016,20.5,60.57,56.07,58.13,56.27,40.4,44.2,50.17,71.9,61.87,-999.0,34.07,35.3,41.8,42.73,48.4,49.23,64.97,42.67,48.27,32.8,34.53,26.5,47.17,61.27,36.13,55.23,28.73,40.23,36.67,47.47,51.9,43.93,38.3,43.37,55.77,42.63,41.47,45.37,60.2,34.03,52.3,63.97,39.33,49.87,35.33,40.47,30.6,45.9,35.1
2017,12.87,63.77,56.7,56.77,52.97,40.57,41.93,49.77,76.1,65.5,-999.0,35.3,30.7,42.5,43.37,47.83,50.87,67.3,40.43,48.87,29.97,33.63,26.2,47.7,63.73,27.5,57.67,21.8,39.33,34.67,46.2,53.03,42.07,36.47,43.27,56.07,37.43,41.17,43.03,63.33,29.73,54.57,65.07,39.43,51.93,33.33,33.57,30.0,47.47,31.17
2018,19.13,58.9,51.43,61.13,59.1,43.0,38.47,46.67,72.5,60.9,-999.0,30.17,35.57,37.93,38.6,44.77,46.67,61.6,37.17,45.17,27.33,29.23,20.6,43.1,58.33,28.03,54.13,21.0,35.17,30.9,42.9,54.93,48.07,32.57,38.9,51.87,42.73,37.3,40.13,59.47,28.03,50.07,60.73,44.0,48.27,29.23,38.37,25.3,43.7,33.83
2019,17.43,60.2,52.5,53.77,52.73,38.47,38.8,47.17,72.9,61.7,-999.0,29.0,32.7,37.8,39.53,41.37,48.07,62.63,37.43,45.57,26.6,29.13,19.67,42.4,59.67,27.83,54.83,17.9,34.0,30.77,43.2,49.6,41.6,32.6,39.57,50.27,39.4,37.67,40.3,59.8,25.77,51.57,60.43,36.77,48.5,28.67,36.8,25.4,44.33,30.67
2020,7.37,60.73,54.07,56.47,56.47,39.8,41.07,49.8,73.7,62.23,-999.0,34.27,34.77,41.07,42.27,46.7,49.6,63.73,39.97,48.43,30.17,33.1,24.3,45.4,60.4,34.33,56.6,24.67,39.7,33.73,46.07,50.93,45.73,35.17,42.33,54.0,42.63,40.53,43.1,60.73,31.63,53.0,62.9,39.63,51.2,32.07,40.4,30.0,47.1,32.7
2021,13.97,57.4,49.03,57.53,56.97,38.3,38.13,45.1,71.07,58.97,-999.0,29.43,34.47,35.33,36.53,42.47,43.5,59.67,37.47,43.7,30.0,30.63,23.87,40.3,56.53,32.6,51.4,26.33,36.17,32.13,41.9,50.47,45.27,32.33,36.4,48.53,41.87,36.2,40.37,56.63,32.63,48.17,59.1,40.13,45.93,30.17,38.93,26.8,40.47,32.77
