Year,AK,AL,AR,AZ,CA,CO,CT,DE,FL,GA,HI,IA,ID,IL,IN,KS,KY,LA,MA,MD,ME,MI,MN,MO,MS,MT,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VA,VT,WA,WI,WV,WY
1957,-999.0,292.0,192.0,536.0,127.0,3.0,31.0,137.0,852.0,280.0,-999.0,28.0,44.0,45.0,66.0,116.0,154.0,422.0,28.0,131.0,6.0,17.0,5.0,106.0,302.0,8.0,224.0,9.0,45.0,9.0,84.0,63.0,276.0,45.0,65.0,210.0,49.0,58.0,38.0,321.0,25.0,186.0,429.0,27.0,153.0,6.0,28.0,10.0,102.0,5.0
1958,-999.0,348.0,278.0,654.0,249.0,20.0,18.0,80.0,934.0,286.0,-999.0,75.0,23.0,81.0,86.0,208.0,140.0,573.0,13.0,88.0,0.0,29.0,22.0,154.0,416.0,9.0,175.0,23.0,118.0,5.0,47.0,76.0,375.0,28.0,62.0,334.0,18.0,33.0,17.0,300.0,78.0,187.0,540.0,38.0,99.0,3.0,9.0,26.0,70.0,15.0
1959,-999.0,389.0,296.0,570.0,158.0,3.0,67.0,183.0,970.0,312.0,-999.0,58.0,13.0,108.0,130.0,169.0,203.0,591.0,48.0,178.0,7.0,61.0,17.0,167.0,449.0,5.0,227.0,14.0,68.0,15.0,124.0,90.0,300.0,87.0,116.0,294.0,7.0,95.0,61.0,336.0,37.0,242.0,566.0,18.0,165.0,17.0,3.0,37.0,123.0,5.0
1960,-999.0,365.0,350.0,622.0,182.0,20.0,20.0,115.0,954.0,321.0,-999.0,86.0,49.0,141.0,158.0,238.0,199.0,584.0,11.0,120.0,0.0,59.0,22.0,233.0,428.0,10.0,217.0,29.0,118.0,6.0,61.0,110.0,387.0,37.0,113.0,391.0,19.0,56.0,14.0,359.0,56.0,241.0,612.0,60.0,133.0,4.0,7.0,41.0,108.0,16.0
1961,-999.0,332.0,254.0,473.0,111.0,1.0,119.0,227.0,845.0,297.0,-999.0,50.0,7.0,115.0,163.0,120.0,206.0,494.0,82.0,230.0,36.0,89.0,12.0,147.0,364.0,0.0,253.0,6.0,44.0,59.0,180.0,53.0,231.0,142.0,145.0,254.0,5.0,137.0,100.0,346.0,21.0,217.0,513.0,11.0,203.0,56.0,3.0,33.0,149.0,0.0
1962,-999.0,365.0,279.0,659.0,141.0,12.0,7.0,55.0,792.0,272.0,-999.0,38.0,36.0,52.0,56.0,161.0,110.0,620.0,3.0,61.0,0.0,12.0,5.0,123.0,458.0,6.0,170.0,11.0,58.0,0.0,22.0,94.0,409.0,12.0,34.0,308.0,25.0,11.0,7.0,294.0,26.0,185.0,662.0,46.0,80.0,0.0,13.0,9.0,48.0,9.0
1963,-999.0,339.0,391.0,723.0,217.0,37.0,5.0,52.0,786.0,253.0,-999.0,136.0,75.0,133.0,112.0,355.0,159.0,603.0,0.0,63.0,0.0,38.0,45.0,281.0,430.0,34.0,133.0,58.0,173.0,0.0,27.0,121.0,419.0,12.0,63.0,499.0,52.0,22.0,0.0,239.0,103.0,207.0,706.0,64.0,76.0,0.0,33.0,45.0,53.0,35.0
1964,-999.0,321.0,233.0,595.0,152.0,10.0,20.0,93.0,828.0,245.0,-999.0,50.0,11.0,74.0,83.0,176.0,134.0,509.0,7.0,90.0,0.0,22.0,10.0,151.0,366.0,4.0,157.0,7.0,75.0,0.0,64.0,81.0,362.0,33.0,64.0,273.0,7.0,43.0,13.0,260.0,33.0,163.0,528.0,25.0,95.0,0.0,3.0,14.0,62.0,6.0
1965,-999.0,348.0,280.0,569.0,121.0,1.0,31.0,132.0,849.0,270.0,-999.0,34.0,5.0,69.0,104.0,158.0,169.0,581.0,14.0,141.0,0.0,35.0,0.0,149.0,412.0,0.0,213.0,0.0,27.0,5.0,80.0,62.0,247.0,42.0,95.0,324.0,8.0,71.0,24.0,308.0,6.0,210.0,598.0,7.0,152.0,3.0,3.0,11.0,119.0,0.0
1966,-999.0,278.0,188.0,571.0,152.0,15.0,13.0,69.0,839.0,233.0,-999.0,35.0,63.0,44.0,49.0,135.0,93.0,482.0,4.0,64.0,0.0,14.0,13.0,90.0,322.0,27.0,156.0,25.0,61.0,0.0,35.0,73.0,349.0,21.0,32.0,212.0,29.0,21.0,11.0,267.0,36.0,136.0,492.0,44.0,79.0,0.0,21.0,13.0,35.0,19.0
1967,-999.0,172.0,174.0,637.0,225.0,8.0,17.0,55.0,767.0,133.0,-999.0,29.0,75.0,39.0,48.0,120.0,78.0,378.0,10.0,54.0,0.0,12.0,14.0,96.0,222.0,29.0,83.0,37.0,52.0,0.0,30.0,63.0,396.0,26.0,24.0,211.0,58.0,20.0,13.0,139.0,47.0,102.0,426.0,40.0,49.0,0.0,37.0,11.0,25.0,13.0
1968,-999.0,279.0,189.0,572.0,149.0,4.0,39.0,125.0,761.0,236.0,-999.0,52.0,20.0,73.0,84.0,165.0,130.0,460.0,24.0,120.0,8.0,46.0,15.0,124.0,304.0,7.0,189.0,18.0,73.0,12.0,86.0,57.0,341.0,60.0,77.0,247.0,17.0,63.0,31.0,292.0,37.0,148.0,490.0,18.0,117.0,13.0,7.0,23.0,73.0,6.0
1969,-999.0,278.0,264.0,586.0,164.0,20.0,29.0,95.0,850.0,230.0,-999.0,57.0,40.0,67.0,74.0,188.0,124.0,518.0,18.0,96.0,0.0,34.0,19.0,143.0,347.0,15.0,155.0,31.0,109.0,7.0,61.0,88.0,356.0,38.0,54.0,296.0,18.0,43.0,26.0,263.0,73.0,157.0,536.0,54.0,94.0,6.0,8.0,20.0,61.0,28.0
1970,-999.0,434.0,333.0,450.0,125.0,3.0,35.0,193.0,860.0,397.0,-999.0,61.0,6.0,100.0,145.0,170.0,260.0,542.0,19.0,199.0,0.0,42.0,15.0,186.0,457.0,4.0,308.0,21.0,76.0,7.0,110.0,71.0,248.0,55.0,135.0,326.0,5.0,98.0,30.0,412.0,53.0,306.0,486.0,12.0,224.0,6.0,2.0,22.0,155.0,4.0
1971,-999.0,433.0,390.0,479.0,146.0,2.0,77.0,192.0,924.0,374.0,-999.0,114.0,7.0,168.0,176.0,224.0,256.0,603.0,54.0,189.0,10.0,83.0,22.0,243.0,482.0,4.0,286.0,16.0,98.0,16.0,131.0,65.0,256.0,89.0,140.0,330.0,6.0,108.0,79.0,411.0,38.0,314.0,566.0,11.0,200.0,17.0,2.0,63.0,161.0,2.0
1972,-999.0,411.0,340.0,508.0,104.0,10.0,37.0,102.0,907.0,328.0,-999.0,64.0,8.0,85.0,107.0,192.0,201.0,622.0,19.0,116.0,0.0,25.0,6.0,187.0,496.0,3.0,197.0,7.0,79.0,0.0,72.0,69.0,255.0,43.0,79.0,365.0,6.0,57.0,33.0,331.0,39.0,249.0,594.0,18.0,124.0,3.0,2.0,16.0,97.0,6.0
1973,-999.0,471.0,358.0,566.0,106.0,2.0,29.0,151.0,958.0,387.0,-999.0,71.0,23.0,115.0,147.0,164.0,245.0,693.0,15.0,159.0,0.0,47.0,15.0,198.0,527.0,6.0,290.0,11.0,64.0,0.0,87.0,74.0,302.0,43.0,113.0,319.0,20.0,67.0,23.0,423.0,30.0,303.0,634.0,16.0,187.0,0.0,12.0,31.0,128.0,4.0
1974,-999.0,212.0,135.0,607.0,188.0,2.0,19.0,84.0,829.0,200.0,-999.0,23.0,34.0,29.0,29.0,82.0,65.0,418.0,14.0,78.0,0.0,9.0,3.0,60.0,249.0,4.0,138.0,6.0,47.0,0.0,49.0,43.0,434.0,25.0,21.0,151.0,58.0,26.0,21.0,233.0,22.0,102.0,369.0,37.0,87.0,0.0,27.0,4.0,35.0,1.0
1975,-999.0,249.0,189.0,565.0,164.0,3.0,8.0,84.0,896.0,251.0,-999.0,31.0,34.0,37.0,42.0,128.0,89.0,445.0,4.0,75.0,0.0,5.0,4.0,95.0,292.0,6.0,227.0,10.0,56.0,0.0,40.0,44.0,370.0,15.0,26.0,219.0,36.0,20.0,8.0,343.0,24.0,135.0,452.0,30.0,109.0,0.0,14.0,7.0,52.0,5.0
1976,-999.0,219.0,179.0,470.0,159.0,9.0,13.0,77.0,731.0,180.0,-999.0,48.0,35.0,44.0,44.0,166.0,77.0,369.0,8.0,75.0,0.0,13.0,15.0,128.0,273.0,15.0,125.0,31.0,93.0,0.0,41.0,55.0,277.0,21.0,28.0,224.0,27.0,24.0,11.0,208.0,61.0,112.0,364.0,34.0,84.0,0.0,19.0,11.0,31.0,13.0
1977,-999.0,352.0,343.0,692.0,146.0,27.0,29.0,152.0,833.0,307.0,-999.0,71.0,22.0,80.0,119.0,217.0,191.0,590.0,13.0,157.0,0.0,35.0,15.0,183.0,430.0,6.0,242.0,13.0,104.0,0.0,84.0,128.0,367.0,38.0,100.0,405.0,8.0,68.0,24.0,347.0,50.0,229.0,699.0,35.0,173.0,0.0,2.0,20.0,118.0,16.0
1978,-999.0,425.0,324.0,659.0,182.0,18.0,8.0,89.0,952.0,359.0,-999.0,128.0,16.0,154.0,145.0,288.0,203.0,609.0,0.0,119.0,0.0,64.0,49.0,234.0,459.0,11.0,241.0,53.0,152.0,0.0,37.0,64.0,355.0,15.0,121.0,445.0,8.0,50.0,6.0,369.0,111.0,262.0,576.0,21.0,155.0,0.0,4.0,57.0,129.0,16.0
1979,-999.0,276.0,225.0,730.0,239.0,24.0,22.0,107.0,916.0,244.0,-999.0,78.0,60.0,79.0,77.0,223.0,121.0,478.0,12.0,100.0,0.0,30.0,24.0,141.0,332.0,25.0,189.0,37.0,131.0,0.0,59.0,92.0,471.0,32.0,58.0,316.0,39.0,42.0,24.0,295.0,88.0,160.0,505.0,69.0,112.0,0.0,24.0,27.0,68.0,29.0
1980,-999.0,406.0,366.0,619.0,149.0,19.0,47.0,183.0,901.0,359.0,-999.0,76.0,27.0,91.0,111.0,243.0,206.0,584.0,26.0,186.0,0.0,30.0,12.0,201.0,472.0,9.0,281.0,14.0,114.0,6.0,113.0,90.0,374.0,58.0,93.0,389.0,18.0,87.0,39.0,393.0,62.0,268.0,564.0,32.0,208.0,0.0,10.0,18.0,119.0,13.0
1981,-999.0,249.0,217.0,599.0,158.0,25.0,17.0,78.0,823.0,216.0,-999.0,55.0,39.0,52.0,59.0,184.0,102.0,515.0,9.0,78.0,0.0,13.0,11.0,138.0,317.0,14.0,132.0,20.0,91.0,0.0,50.0,80.0,368.0,23.0,41.0,301.0,22.0,32.0,13.0,231.0,61.0,126.0,553.0,51.0,88.0,0.0,13.0,10.0,51.0,22.0
1982,-999.0,293.0,232.0,528.0,145.0,12.0,24.0,89.0,893.0,234.0,-999.0,51.0,19.0,62.0,71.0,183.0,111.0,502.0,15.0,93.0,2.0,20.0,11.0,124.0,335.0,5.0,154.0,15.0,74.0,6.0,53.0,95.0,251.0,28.0,53.0,310.0,12.0,37.0,20.0,258.0,35.0,149.0,565.0,20.0,96.0,7.0,11.0,11.0,57.0,6.0
1983,-999.0,286.0,308.0,678.0,260.0,26.0,63.0,137.0,880.0,230.0,-999.0,79.0,19.0,89.0,109.0,243.0,182.0,475.0,53.0,131.0,14.0,40.0,21.0,184.0,343.0,5.0,202.0,14.0,131.0,17.0,89.0,151.0,388.0,66.0,85.0,362.0,8.0,58.0,70.0,294.0,57.0,206.0,574.0,41.0,133.0,12.0,2.0,22.0,75.0,14.0
1984,-999.0,388.0,243.0,548.0,273.0,8.0,10.0,98.0,843.0,312.0,-999.0,46.0,15.0,68.0,83.0,161.0,166.0,583.0,4.0,103.0,0.0,20.0,4.0,129.0,432.0,1.0,210.0,3.0,57.0,0.0,46.0,74.0,345.0,20.0,58.0,262.0,12.0,33.0,9.0,337.0,16.0,208.0,519.0,29.0,127.0,0.0,3.0,13.0,74.0,3.0
1985,-999.0,396.0,283.0,434.0,92.0,3.0,36.0,138.0,1077.0,357.0,-999.0,66.0,4.0,101.0,112.0,159.0,170.0,658.0,20.0,140.0,5.0,42.0,7.0,159.0,459.0,1.0,259.0,3.0,58.0,7.0,92.0,56.0,225.0,54.0,90.0,324.0,1.0,65.0,33.0,421.0,21.0,219.0,626.0,11.0,149.0,6.0,1.0,27.0,96.0,1.0
1986,-999.0,431.0,345.0,428.0,69.0,4.0,16.0,116.0,1118.0,355.0,-999.0,91.0,7.0,122.0,143.0,235.0,218.0,677.0,3.0,130.0,0.0,39.0,11.0,217.0,497.0,1.0,247.0,7.0,108.0,0.0,56.0,63.0,198.0,22.0,111.0,331.0,0.0,50.0,11.0,396.0,25.0,265.0,591.0,9.0,146.0,0.0,2.0,24.0,105.0,3.0
1987,-999.0,277.0,235.0,657.0,206.0,9.0,22.0,122.0,852.0,241.0,-999.0,56.0,48.0,76.0,102.0,155.0,147.0,446.0,16.0,127.0,0.0,33.0,21.0,130.0,319.0,16.0,204.0,25.0,77.0,0.0,63.0,68.0,428.0,31.0,75.0,233.0,32.0,48.0,22.0,289.0,47.0,167.0,497.0,38.0,140.0,0.0,24.0,23.0,78.0,9.0
1988,-999.0,315.0,266.0,671.0,180.0,9.0,17.0,69.0,935.0,246.0,-999.0,83.0,27.0,98.0,84.0,189.0,127.0,551.0,9.0,74.0,0.0,25.0,21.0,151.0,381.0,7.0,146.0,14.0,103.0,0.0,38.0,61.0,427.0,25.0,53.0,275.0,23.0,25.0,15.0,261.0,49.0,172.0,606.0,33.0,81.0,0.0,10.0,31.0,59.0,8.0
1989,-999.0,284.0,203.0,649.0,146.0,9.0,33.0,134.0,930.0,252.0,-999.0,37.0,32.0,49.0,60.0,116.0,129.0,475.0,21.0,128.0,0.0,15.0,13.0,92.0,324.0,8.0,207.0,20.0,63.0,7.0,77.0,77.0,341.0,40.0,54.0,212.0,33.0,53.0,36.0,313.0,42.0,165.0,507.0,37.0,136.0,6.0,18.0,11.0,76.0,9.0
1990,-999.0,408.0,342.0,641.0,206.0,35.0,30.0,108.0,985.0,337.0,-999.0,106.0,99.0,101.0,99.0,260.0,166.0,563.0,17.0,111.0,0.0,28.0,31.0,213.0,440.0,37.0,234.0,42.0,156.0,5.0,60.0,99.0,415.0,37.0,68.0,374.0,49.0,39.0,26.0,375.0,104.0,231.0,576.0,83.0,125.0,0.0,34.0,38.0,82.0,36.0
1991,-999.0,353.0,261.0,658.0,256.0,12.0,19.0,103.0,874.0,284.0,-999.0,54.0,47.0,79.0,97.0,188.0,171.0,525.0,9.0,116.0,0.0,20.0,9.0,151.0,389.0,12.0,203.0,18.0,101.0,0.0,58.0,55.0,428.0,29.0,73.0,256.0,60.0,40.0,14.0,314.0,51.0,212.0,484.0,33.0,134.0,0.0,22.0,13.0,84.0,11.0
1992,-999.0,293.0,228.0,678.0,227.0,18.0,21.0,95.0,910.0,255.0,-999.0,37.0,25.0,49.0,62.0,171.0,124.0,501.0,14.0,89.0,0.0,16.0,9.0,115.0,344.0,7.0,191.0,11.0,79.0,5.0,54.0,104.0,430.0,29.0,46.0,268.0,17.0,33.0,19.0,282.0,36.0,161.0,561.0,42.0,111.0,3.0,4.0,10.0,73.0,13.0
1993,-999.0,316.0,205.0,588.0,180.0,2.0,28.0,121.0,955.0,315.0,-999.0,15.0,26.0,24.0,35.0,97.0,116.0,547.0,19.0,120.0,0.0,5.0,1.0,69.0,366.0,4.0,248.0,3.0,29.0,0.0,58.0,72.0,348.0,31.0,39.0,193.0,35.0,37.0,29.0,368.0,13.0,154.0,504.0,27.0,150.0,0.0,14.0,0.0,78.0,3.0
1994,-999.0,306.0,233.0,603.0,163.0,21.0,23.0,78.0,973.0,243.0,-999.0,87.0,60.0,89.0,79.0,172.0,110.0,552.0,11.0,85.0,0.0,39.0,34.0,126.0,369.0,25.0,143.0,37.0,117.0,0.0,47.0,100.0,365.0,29.0,55.0,263.0,48.0,31.0,17.0,259.0,67.0,144.0,553.0,59.0,90.0,0.0,29.0,45.0,48.0,22.0
1995,-999.0,315.0,216.0,769.0,241.0,10.0,21.0,136.0,970.0,254.0,-999.0,34.0,44.0,50.0,63.0,143.0,126.0,546.0,9.0,127.0,0.0,18.0,10.0,103.0,365.0,9.0,188.0,15.0,64.0,0.0,77.0,99.0,452.0,32.0,47.0,249.0,46.0,47.0,16.0,301.0,34.0,160.0,555.0,45.0,123.0,0.0,30.0,9.0,59.0,9.0
1996,-999.0,271.0,211.0,549.0,149.0,7.0,33.0,122.0,892.0,238.0,-999.0,41.0,14.0,63.0,70.0,124.0,120.0,516.0,19.0,115.0,2.0,28.0,16.0,102.0,340.0,6.0,182.0,16.0,59.0,8.0,80.0,57.0,332.0,43.0,59.0,214.0,9.0,48.0,29.0,282.0,30.0,149.0,525.0,20.0,118.0,9.0,4.0,21.0,67.0,7.0
1997,-999.0,342.0,287.0,689.0,251.0,26.0,26.0,97.0,872.0,288.0,-999.0,81.0,52.0,83.0,80.0,214.0,134.0,567.0,18.0,99.0,0.0,21.0,29.0,164.0,407.0,22.0,192.0,42.0,121.0,0.0,53.0,153.0,363.0,30.0,51.0,334.0,30.0,33.0,25.0,313.0,72.0,184.0,593.0,40.0,115.0,0.0,21.0,23.0,54.0,19.0
1998,-999.0,502.0,460.0,639.0,139.0,51.0,58.0,198.0,1071.0,408.0,-999.0,148.0,82.0,163.0,170.0,345.0,282.0,743.0,39.0,229.0,6.0,81.0,61.0,279.0,581.0,45.0,301.0,62.0,204.0,11.0,118.0,179.0,301.0,66.0,130.0,533.0,51.0,95.0,53.0,416.0,129.0,343.0,742.0,48.0,241.0,8.0,34.0,71.0,144.0,50.0
1999,-999.0,329.0,277.0,762.0,222.0,3.0,61.0,129.0,919.0,272.0,-999.0,43.0,23.0,66.0,93.0,138.0,157.0,511.0,58.0,113.0,36.0,40.0,12.0,135.0,368.0,4.0,167.0,8.0,65.0,27.0,94.0,93.0,423.0,66.0,75.0,263.0,30.0,61.0,66.0,281.0,27.0,189.0,576.0,29.0,106.0,20.0,10.0,17.0,68.0,4.0
2000,-999.0,347.0,339.0,640.0,153.0,21.0,22.0,87.0,838.0,241.0,-999.0,99.0,22.0,98.0,86.0,277.0,150.0,544.0,15.0,92.0,0.0,28.0,16.0,190.0,417.0,9.0,175.0,19.0,128.0,0.0,54.0,150.0,347.0,29.0,62.0,409.0,20.0,34.0,23.0,273.0,63.0,217.0,627.0,37.0,105.0,0.0,8.0,27.0,72.0,12.0
2001,-999.0,270.0,226.0,803.0,220.0,26.0,35.0,96.0,870.0,227.0,-999.0,41.0,65.0,56.0,65.0,168.0,118.0,499.0,30.0,90.0,8.0,16.0,13.0,126.0,325.0,27.0,143.0,25.0,91.0,9.0,59.0,128.0,493.0,41.0,45.0,252.0,34.0,38.0,38.0,253.0,57.0,145.0,504.0,80.0,91.0,7.0,18.0,13.0,52.0,28.0
2002,-999.0,490.0,333.0,648.0,194.0,17.0,64.0,172.0,1012.0,410.0,-999.0,94.0,36.0,127.0,152.0,227.0,235.0,642.0,60.0,162.0,16.0,86.0,35.0,197.0,522.0,11.0,277.0,34.0,114.0,29.0,110.0,102.0,373.0,76.0,133.0,310.0,27.0,89.0,67.0,428.0,71.0,302.0,548.0,34.0,177.0,22.0,11.0,54.0,141.0,15.0
2003,-999.0,329.0,240.0,825.0,299.0,7.0,45.0,144.0,996.0,273.0,-999.0,45.0,47.0,60.0,59.0,125.0,117.0,559.0,36.0,121.0,11.0,25.0,18.0,105.0,379.0,10.0,190.0,18.0,63.0,9.0,88.0,138.0,542.0,52.0,46.0,230.0,45.0,52.0,51.0,305.0,43.0,163.0,541.0,48.0,124.0,10.0,24.0,23.0,67.0,6.0
2004,-999.0,425.0,346.0,572.0,172.0,15.0,52.0,151.0,982.0,325.0,-999.0,112.0,22.0,117.0,123.0,238.0,184.0,775.0,31.0,148.0,5.0,69.0,59.0,171.0,531.0,8.0,223.0,31.0,165.0,10.0,104.0,71.0,313.0,63.0,97.0,360.0,10.0,76.0,41.0,362.0,84.0,238.0,697.0,27.0,149.0,10.0,6.0,61.0,106.0,12.0
2005,-999.0,429.0,405.0,700.0,123.0,32.0,87.0,233.0,1000.0,391.0,-999.0,137.0,21.0,175.0,160.0,271.0,229.0,694.0,65.0,219.0,16.0,90.0,52.0,237.0,496.0,11.0,321.0,39.0,176.0,27.0,165.0,140.0,336.0,111.0,127.0,418.0,11.0,120.0,78.0,460.0,118.0,274.0,725.0,30.0,217.0,23.0,5.0,83.0,138.0,22.0
2006,-999.0,278.0,194.0,564.0,169.0,1.0,21.0,89.0,861.0,232.0,-999.0,29.0,29.0,45.0,45.0,117.0,88.0,537.0,14.0,79.0,5.0,16.0,9.0,96.0,338.0,11.0,150.0,14.0,44.0,5.0,51.0,38.0,311.0,29.0,37.0,225.0,29.0,30.0,19.0,267.0,19.0,131.0,573.0,18.0,87.0,3.0,15.0,11.0,43.0,5.0
2007,-999.0,443.0,347.0,743.0,141.0,25.0,74.0,232.0,1031.0,390.0,-999.0,105.0,31.0,160.0,183.0,244.0,285.0,642.0,48.0,232.0,8.0,80.0,33.0,225.0,491.0,10.0,341.0,25.0,119.0,13.0,151.0,137.0,362.0,87.0,149.0,372.0,11.0,115.0,67.0,468.0,73.0,327.0,655.0,38.0,231.0,13.0,7.0,56.0,163.0,17.0
2008,-999.0,332.0,225.0,722.0,268.0,10.0,44.0,155.0,818.0,276.0,-999.0,71.0,31.0,95.0,124.0,139.0,217.0,471.0,31.0,149.0,2.0,50.0,24.0,136.0,349.0,7.0,203.0,18.0,82.0,9.0,101.0,67.0,440.0,60.0,108.0,230.0,29.0,70.0,41.0,300.0,51.0,226.0,496.0,39.0,148.0,11.0,12.0,38.0,116.0,6.0
2009,-999.0,352.0,218.0,660.0,253.0,10.0,20.0,99.0,1033.0,284.0,-999.0,63.0,77.0,73.0,84.0,112.0,160.0,571.0,12.0,102.0,0.0,40.0,54.0,115.0,410.0,38.0,190.0,75.0,67.0,0.0,56.0,75.0,428.0,29.0,69.0,211.0,35.0,40.0,19.0,322.0,68.0,203.0,513.0,69.0,113.0,0.0,22.0,35.0,79.0,23.0
2010,-999.0,424.0,344.0,730.0,182.0,36.0,78.0,209.0,920.0,361.0,-999.0,74.0,37.0,98.0,125.0,243.0,198.0,642.0,64.0,192.0,13.0,39.0,8.0,174.0,475.0,8.0,306.0,10.0,111.0,21.0,139.0,164.0,414.0,79.0,98.0,367.0,20.0,90.0,66.0,427.0,39.0,247.0,621.0,56.0,212.0,14.0,12.0,22.0,105.0,19.0
2011,-999.0,255.0,213.0,744.0,223.0,15.0,91.0,179.0,901.0,243.0,-999.0,40.0,73.0,49.0,65.0,149.0,124.0,486.0,64.0,151.0,15.0,26.0,18.0,106.0,301.0,25.0,220.0,25.0,54.0,27.0,133.0,126.0,426.0,86.0,67.0,260.0,58.0,86.0,82.0,315.0,40.0,154.0,654.0,57.0,156.0,26.0,30.0,15.0,90.0,18.0
2012,-999.0,286.0,284.0,726.0,295.0,22.0,48.0,139.0,858.0,278.0,-999.0,47.0,55.0,60.0,65.0,172.0,132.0,524.0,27.0,139.0,0.0,28.0,16.0,127.0,352.0,25.0,196.0,24.0,91.0,8.0,100.0,117.0,476.0,54.0,53.0,341.0,41.0,57.0,34.0,322.0,68.0,171.0,601.0,58.0,130.0,7.0,18.0,17.0,75.0,27.0
2013,-999.0,377.0,349.0,589.0,186.0,35.0,23.0,107.0,1006.0,293.0,-999.0,121.0,46.0,112.0,114.0,252.0,177.0,639.0,19.0,107.0,5.0,36.0,47.0,208.0,471.0,26.0,200.0,58.0,174.0,7.0,61.0,103.0,299.0,31.0,76.0,372.0,20.0,45.0,22.0,331.0,116.0,223.0,644.0,35.0,117.0,5.0,22.0,36.0,79.0,29.0
2014,-999.0,415.0,301.0,727.0,333.0,22.0,52.0,152.0,858.0,337.0,-999.0,50.0,51.0,60.0,68.0,192.0,156.0,595.0,33.0,144.0,5.0,25.0,19.0,140.0,469.0,11.0,248.0,23.0,87.0,8.0,100.0,129.0,485.0,61.0,63.0,366.0,54.0,64.0,49.0,359.0,46.0,228.0,647.0,62.0,159.0,7.0,27.0,17.0,89.0,15.0
2015,-999.0,390.0,366.0,729.0,349.0,53.0,120.0,224.0,1131.0,300.0,-999.0,155.0,49.0,164.0,154.0,320.0,206.0,680.0,88.0,204.0,39.0,100.0,79.0,240.0,495.0,21.0,251.0,62.0,192.0,45.0,176.0,183.0,503.0,129.0,141.0,422.0,17.0,122.0,102.0,356.0,120.0,237.0,727.0,83.0,187.0,42.0,6.0,92.0,135.0,46.0
2016,-999.0,567.0,448.0,733.0,202.0,28.0,90.0,239.0,1009.0,462.0,-999.0,145.0,25.0,185.0,197.0,288.0,299.0,776.0,63.0,236.0,17.0,94.0,42.0,278.0,615.0,9.0,358.0,29.0,143.0,23.0,153.0,135.0,387.0,101.0,167.0,479.0,14.0,125.0,80.0,483.0,73.0,380.0,804.0,36.0,259.0,19.0,6.0,78.0,195.0,16.0
2017,-999.0,351.0,316.0,793.0,251.0,20.0,105.0,200.0,1048.0,303.0,-999.0,123.0,36.0,141.0,132.0,242.0,168.0,620.0,80.0,168.0,36.0,78.0,47.0,214.0,424.0,11.0,253.0,26.0,137.0,39.0,143.0,132.0,362.0,103.0,106.0,335.0,41.0,93.0,95.0,387.0,66.0,200.0,637.0,27.0,169.0,24.0,26.0,63.0,105.0,10.0
2018,-999.0,547.0,348.0,684.0,224.0,39.0,91.0,261.0,1139.0,507.0,-999.0,101.0,36.0,141.0,173.0,208.0,276.0,724.0,69.0,250.0,10.0,79.0,33.0,220.0,563.0,6.0,397.0,13.0,129.0,29.0,163.0,128.0,444.0,104.0,163.0,326.0,15.0,131.0,82.0,547.0,64.0,349.0,569.0,76.0,282.0,25.0,8.0,48.0,208.0,24.0
2019,-999.0,577.0,468.0,650.0,197.0,57.0,45.0,228.0,1126.0,520.0,-999.0,141.0,29.0,159.0,196.0,333.0,335.0,737.0,29.0,239.0,0.0,87.0,40.0,300.0,611.0,9.0,406.0,26.0,200.0,8.0,144.0,168.0,327.0,63.0,179.0,465.0,13.0,112.0,42.0,547.0,86.0,401.0,720.0,38.0,283.0,5.0,12.0,60.0,212.0,27.0
2020,-999.0,408.0,243.0,863.0,384.0,16.0,47.0,140.0,1185.0,363.0,-999.0,46.0,58.0,68.0,85.0,136.0,159.0,642.0,38.0,126.0,7.0,25.0,12.0,129.0,463.0,19.0,233.0,19.0,77.0,11.0,94.0,101.0,548.0,53.0,76.0,230.0,58.0,58.0,51.0,401.0,46.0,212.0,582.0,60.0,133.0,6.0,34.0,16.0,87.0,15.0
2021,-999.0,388.0,376.0,674.0,226.0,50.0,84.0,221.0,967.0,314.0,-999.0,131.0,42.0,172.0,174.0,312.0,213.0,629.0,74.0,222.0,19.0,89.0,50.0,251.0,467.0,24.0,271.0,62.0,167.0,23.0,158.0,155.0,435.0,102.0,143.0,461.0,28.0,113.0,96.0,367.0,104.0,246.0,697.0,63.0,215.0,16.0,14.0,65.0,131.0,34.0
