Year,AK,AL,AR,AZ,CA,CO,CT,DE,FL,GA,HI,IA,ID,IL,IN,KS,KY,LA,MA,MD,ME,MI,MN,MO,MS,MT,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VA,VT,WA,WI,WV,WY
1929,-999.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,273.0,13.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1930,-999.0,23.0,10.0,14.0,0.0,0.0,0.0,0.0,268.0,15.0,-999.0,0.0,0.0,0.0,0.0,11.0,3.0,61.0,0.0,0.0,0.0,0.0,0.0,3.0,31.0,1.0,3.0,0.0,8.0,0.0,0.0,0.0,7.0,0.0,0.0,13.0,0.0,0.0,0.0,16.0,1.0,5.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1931,-999.0,10.0,2.0,7.0,0.0,0.0,0.0,0.0,106.0,4.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,6.0,1.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1932,-999.0,87.0,16.0,5.0,0.0,0.0,0.0,4.0,509.0,69.0,-999.0,0.0,0.0,0.0,0.0,1.0,19.0,177.0,0.0,4.0,0.0,0.0,0.0,1.0,102.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,0.0,0.0,0.0,68.0,0.0,27.0,75.0,0.0,12.0,0.0,0.0,0.0,8.0,0.0
1933,-999.0,37.0,7.0,0.0,0.0,0.0,0.0,0.0,332.0,31.0,-999.0,0.0,0.0,0.0,0.0,0.0,9.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,33.0,0.0,11.0,47.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0
1934,-999.0,42.0,4.0,15.0,0.0,0.0,0.0,0.0,228.0,22.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,108.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,6.0,71.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1935,-999.0,18.0,0.0,8.0,0.0,0.0,0.0,0.0,186.0,10.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1936,-999.0,8.0,0.0,4.0,0.0,0.0,0.0,0.0,154.0,3.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1937,-999.0,68.0,0.0,0.0,0.0,0.0,0.0,3.0,391.0,52.0,-999.0,0.0,0.0,0.0,0.0,0.0,9.0,118.0,0.0,1.0,0.0,0.0,0.0,0.0,66.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,16.0,34.0,0.0,6.0,0.0,0.0,0.0,6.0,0.0
1938,-999.0,31.0,6.0,5.0,0.0,0.0,0.0,0.0,207.0,17.0,-999.0,0.0,0.0,0.0,0.0,0.0,3.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,15.0,0.0,7.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1939,-999.0,31.0,1.0,0.0,0.0,0.0,0.0,0.0,291.0,20.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,22.0,0.0,4.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1940,-999.0,5.0,0.0,10.0,0.0,0.0,0.0,0.0,97.0,3.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1941,-999.0,20.0,1.0,9.0,0.0,0.0,0.0,0.0,214.0,10.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1942,-999.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,197.0,7.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1943,-999.0,24.0,1.0,13.0,0.0,0.0,0.0,0.0,236.0,13.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,11.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1944,-999.0,30.0,2.0,0.0,0.0,0.0,0.0,0.0,234.0,15.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,3.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1945,-999.0,20.0,0.0,5.0,0.0,0.0,0.0,0.0,203.0,11.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1946,-999.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,234.0,12.0,-999.0,0.0,0.0,0.0,0.0,1.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,13.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1947,-999.0,29.0,3.0,11.0,0.0,0.0,0.0,0.0,329.0,23.0,-999.0,0.0,0.0,0.0,0.0,0.0,1.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,7.0,23.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
1948,-999.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,281.0,8.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1949,-999.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,469.0,46.0,-999.0,0.0,0.0,0.0,0.0,0.0,9.0,107.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0,12.0,42.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0
1950,-999.0,99.0,8.0,11.0,0.0,0.0,0.0,4.0,408.0,61.0,-999.0,0.0,0.0,0.0,0.0,0.0,12.0,196.0,0.0,4.0,0.0,0.0,0.0,0.0,116.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,58.0,0.0,20.0,90.0,0.0,13.0,0.0,0.0,0.0,10.0,0.0
1951,-999.0,19.0,0.0,9.0,0.0,0.0,0.0,0.0,153.0,9.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1952,-999.0,50.0,9.0,0.0,0.0,0.0,0.0,0.0,307.0,32.0,-999.0,0.0,0.0,0.0,0.0,0.0,2.0,137.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,31.0,0.0,11.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1953,-999.0,26.0,2.0,4.0,0.0,0.0,0.0,0.0,223.0,17.0,-999.0,0.0,0.0,0.0,0.0,0.0,3.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,9.0,39.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0
1954,-999.0,27.0,7.0,24.0,3.0,0.0,0.0,0.0,269.0,17.0,-999.0,0.0,0.0,0.0,0.0,10.0,1.0,75.0,0.0,0.0,0.0,0.0,0.0,2.0,37.0,3.0,3.0,4.0,8.0,0.0,0.0,0.0,7.0,0.0,0.0,14.0,0.0,0.0,0.0,17.0,6.0,4.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1955,-999.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,169.0,9.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1956,-999.0,24.0,1.0,5.0,0.0,0.0,0.0,0.0,232.0,14.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,3.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1957,-999.0,69.0,7.0,25.0,0.0,0.0,0.0,0.0,364.0,45.0,-999.0,0.0,0.0,0.0,0.0,0.0,3.0,152.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,4.0,0.0,0.0,0.0,42.0,0.0,14.0,80.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
1958,-999.0,4.0,1.0,9.0,0.0,0.0,0.0,0.0,88.0,3.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1959,-999.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,304.0,10.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
